matchup,status,home,away,book,player,stat,line,over_price,fetched_at
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Oh Hyeon-Gyu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Robin Hranác,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ladislav Krejcí,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ladislav Krejcí,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ladislav Krejcí,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ladislav Krejcí,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Stepán Chaloupek,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tomás Soucek,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tomás Soucek,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Vladimír Coufal,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Vladimír Coufal,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Pavel Sulc,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Pavel Sulc,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lukás Provod,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Adam Hlozek,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Adam Hlozek,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tomás Chorý,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Mojmír Chytil,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Michal Sadílek,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Michal Sadílek,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,César Montes,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,César Montes,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Érik Lira,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jesús Gallardo,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jesús Gallardo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Israel Reyes,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Brian Gutiérrez,shots,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Brian Gutiérrez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Brian Gutiérrez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julián Quiñones,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julián Quiñones,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julián Quiñones,shots,6,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julián Quiñones,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Roberto Alvarado,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Roberto Alvarado,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raúl Jiménez,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raúl Jiménez,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raúl Jiménez,shots,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raúl Jiménez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Luis Chávez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Armando González,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Gilberto Mora,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Mbekezeli Mbokazi,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Mbekezeli Mbokazi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Mbekezeli Mbokazi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nkosinathi Sibisi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nkosinathi Sibisi,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Aubrey Modiba,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Aubrey Modiba,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Aubrey Modiba,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Khuliso Mudau,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sphephelo Sithole,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sphephelo Sithole,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Teboho Mokoena,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Teboho Mokoena,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lyle Foster,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Themba Zwane,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Themba Zwane,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Derek Cornelius,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Luc de Fougerolles,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Luc de Fougerolles,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Richie Laryea,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Richie Laryea,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alistair Johnston,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alistair Johnston,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alistair Johnston,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Stephen Eustáquio,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Stephen Eustáquio,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ismaël Koné,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ismaël Koné,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Liam Millar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tani Oluwaseyi,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tani Oluwaseyi,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jonathan David,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jonathan David,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Cyle Larin,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Cyle Larin,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Cyle Larin,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Promise David,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Promise David,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Promise David,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tarik Muharemovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tarik Muharemovic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nikola Katic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nikola Katic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sead Kolasinac,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sead Kolasinac,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Amar Dedic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ivan Basic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Benjamin Tahirovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Amar Memic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Amar Memic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Esmir Bajraktarevic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jovo Lukic,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jovo Lukic,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jovo Lukic,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jovo Lukic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jovo Lukic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ermedin Demirovic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ermedin Demirovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ermedin Demirovic,fouls,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ermedin Demirovic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Samed Bazdar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Dzenis Burnic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kerim Alajbegovic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ivan Sunjic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Chris Richards,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Chris Richards,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Antonee Robinson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alex Freeman,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alex Freeman,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Malik Tillman,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Malik Tillman,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Malik Tillman,shots,6,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Malik Tillman,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tyler Adams,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Tyler Adams,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Folarin Balogun,goals,2.5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Folarin Balogun,shots_on_target,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Folarin Balogun,shots,6,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Christian Pulisic,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Christian Pulisic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sebastian Berhalter,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ricardo Pepi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ricardo Pepi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Giovanni Reyna,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Giovanni Reyna,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Giovanni Reyna,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Giovanni Reyna,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Timothy Weah,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Timothy Weah,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Omar Alderete,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Gustavo Gómez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Júnior Alonso,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Júnior Alonso,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Juan Jose Cáceres,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Juan Jose Cáceres,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Andrés Cubas,fouls,6,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Miguel Almirón,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Miguel Almirón,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Miguel Almirón,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Diego Gómez,shots,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Diego Gómez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Diego Gómez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julio Enciso,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Julio Enciso,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Antonio Sanabria,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alex Arce,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alex Arce,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Alejandro Romero Gamarra,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maurício,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maurício,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maurício,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ricardo Adé,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ricardo Adé,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Martin Expérience,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Martin Expérience,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Carlens Arcus,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jean-Ricner Bellegarde,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jean-Ricner Bellegarde,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jean-Ricner Bellegarde,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Danley Jean Jacques,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ruben Providence,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ruben Providence,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ruben Providence,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Louicius Deedson,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Louicius Deedson,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Wilson Isidor,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Wilson Isidor,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Frantzdy Pierrot,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Frantzdy Pierrot,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Frantzdy Pierrot,fouls,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Josué Casimir,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Josué Casimir,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lenny Joseph,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Grant Hanley,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Andy Robertson,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Aaron Hickey,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Aaron Hickey,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lewis Ferguson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Scott McTominay,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Scott McTominay,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,John McGinn,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,John McGinn,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,John McGinn,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ben Gannon-Doak,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ché Adams,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ché Adams,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ché Adams,fouls,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lawrence Shankland,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lawrence Shankland,fouls,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nathan Patterson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ryan Christie,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lyndon Dykes,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kenny McLean,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kenny McLean,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Findlay Curtis,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Findlay Curtis,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Gabriel Magalhães,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Marquinhos,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Douglas Santos,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Roger Ibañez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Roger Ibañez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raphinha,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Raphinha,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Bruno Guimarães,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Bruno Guimarães,shots,1,-110,2026-06-27T01:01:20.367950+00:00
