date,league,matchup,player,team,stat,direction,tc_projection,actual,result
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_de,h2h,Spain,-139,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_de,h2h,Uruguay,360,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_de,h2h,Draw,250,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,paddypower,h2h,Spain,-154,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,paddypower,h2h,Draw,230,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betonlineag,h2h,Spain,-148,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betonlineag,h2h,Draw,270,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betonlineag,totals,Over,102,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betonlineag,totals,Under,-118,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,casumo,h2h,Spain,-175,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h_lay,Spain,-139,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h_lay,Draw,290,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h,Spain,-141,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h,Draw,285,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h_lay,Spain,-139,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h_lay,Draw,290,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betanysports,h2h,Spain,-155,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betanysports,spreads,Spain,115,-1.0,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betanysports,spreads,Uruguay,-135,1.0,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betanysports,totals,Over,-190,2.0,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betanysports,totals,Under,160,2.0,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,h2h,Uruguay,520,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,h2h,Draw,280,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,h2h_lay,Uruguay,540,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,h2h_lay,Draw,285,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,spreads,Spain,-141,-0.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,spreads,Uruguay,136,0.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,totals,Over,100,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,matchbook,totals,Under,-103,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betway,h2h,Uruguay,425,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betway,h2h,Draw,260,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,onexbet,spreads,Spain,177,-1.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,onexbet,spreads,Uruguay,-223,1.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Spain,-145,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Uruguay,400,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Draw,255,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,fanatics,h2h,Spain,-140,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,fanatics,h2h,Uruguay,450,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,fanatics,h2h,Draw,240,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,nordicbet,h2h,Uruguay,400,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,nordicbet,h2h,Draw,260,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,nordicbet,totals,Over,-102,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,nordicbet,totals,Under,-133,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betvictor,h2h,Spain,-154,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betvictor,h2h,Uruguay,475,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betvictor,h2h,Draw,250,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betsson,h2h,Uruguay,400,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betsson,h2h,Draw,260,,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betsson,totals,Over,-102,2.5,2026-06-27T00:03:23.98973+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,betsson,totals,Under,-133,2.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,gtbets,totals,Under,126,3.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,coral,h2h,Belgium,-455,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betmgm,h2h,Belgium,-475,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betmgm,h2h,New Zealand,900,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betmgm,totals,Over,-150,3.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betmgm,totals,Under,120,3.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betfair_ex_uk,h2h,New Zealand,1550,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betfair_ex_uk,h2h_lay,New Zealand,1600,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,matchbook,h2h_lay,Belgium,-435,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,matchbook,h2h_lay,Draw,780,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,matchbook,spreads,New Zealand,-108,2.25,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,williamhill_us,h2h,New Zealand,1100,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,nordicbet,h2h,New Zealand,1500,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,nordicbet,h2h,Draw,630,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,nordicbet,totals,Over,-385,2.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,nordicbet,totals,Under,290,2.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betsson,h2h,New Zealand,1500,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betsson,h2h,Draw,630,,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betsson,totals,Over,-385,2.5,2026-06-27T00:03:23.98973+00:00
581691da05dcd75b5c6d3be91ee9d2ab,soccer_fifa_world_cup,New Zealand,Belgium,2026-06-27T03:00:00+00:00,betsson,totals,Under,290,2.5,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,smarkets,h2h,Iran,260,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,smarkets,h2h_lay,Egypt,182,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,smarkets,h2h_lay,Iran,265,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,gtbets,totals,Under,139,1.5,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,skybet,h2h,Egypt,163,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,paddypower,h2h,Egypt,162,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,paddypower,h2h,Iran,240,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,fanduel,h2h,Egypt,165,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,h2h,Egypt,176,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,h2h,Iran,247,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,h2h,Draw,169,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,spreads,Egypt,-132,0.0,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,spreads,Iran,122,0.0,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,pinnacle,totals,Under,-116,2.0,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,draftkings,h2h,Egypt,170,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,draftkings,h2h,Iran,240,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_ex_uk,h2h,Egypt,176,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_ex_uk,h2h_lay,Egypt,178,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_ex_eu,h2h,Egypt,176,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_ex_eu,h2h_lay,Egypt,178,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,h2h,Egypt,180,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,h2h,Iran,260,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,h2h,Draw,170,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,h2h_lay,Egypt,182,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,spreads,Egypt,128,-0.25,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,matchbook,spreads,Iran,-132,0.25,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,h2h,Egypt,173,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,h2h,Iran,254,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,h2h,Draw,173,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,spreads,Egypt,-139,0.0,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,spreads,Iran,119,0.0,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,totals,Over,-163,1.5,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,onexbet,totals,Under,140,1.5,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betvictor,h2h,Iran,240,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betvictor,h2h,Draw,160,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_sb_uk,h2h,Egypt,150,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_sb_uk,h2h,Iran,200,,2026-06-27T00:03:23.98973+00:00
3e3b5fa2b3c963e74cf044c60db0b573,soccer_fifa_world_cup,Egypt,Iran,2026-06-27T03:00:00+00:00,betfair_sb_uk,h2h,Draw,130,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,h2h,Colombia,291,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,h2h,Portugal,-110,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,h2h,Draw,290,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,spreads,Colombia,-102,0.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,spreads,Portugal,-109,-0.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,totals,Over,-105,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,pinnacle,totals,Under,-107,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,everygame,h2h,Colombia,285,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,everygame,h2h,Portugal,-111,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,everygame,h2h,Draw,290,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,h2h,Colombia,280,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,h2h,Portugal,-114,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,h2h,Draw,285,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,spreads,Colombia,-105,0.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,spreads,Portugal,-115,-0.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,totals,Over,-115,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,bovada,totals,Under,-105,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,betway,h2h,Colombia,260,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,betway,h2h,Draw,280,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,onexbet,h2h,Portugal,-105,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,onexbet,h2h,Draw,295,,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,onexbet,totals,Over,-106,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,onexbet,totals,Under,-109,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,codere_it,totals,Over,-116,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,codere_it,totals,Under,-123,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,betsson,totals,Over,-109,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,betsson,totals,Under,-111,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,nordicbet,totals,Over,-109,2.5,2026-06-27T00:03:23.98973+00:00
67ae5751c401a98409b8566ae4897069,soccer_fifa_world_cup,Colombia,Portugal,2026-06-27T23:30:00+00:00,nordicbet,totals,Under,-111,2.5,2026-06-27T00:03:23.98973+00:00
